date,home_team,away_team,neutral,tournament,home_win_rate,home_draw_rate,home_avg_goals_scored,home_avg_goals_conceded,away_win_rate,away_draw_rate,away_avg_goals_scored,away_avg_goals_conceded,elo_diff,home_elo,away_elo,h2h_home_win_rate,h2h_avg_goal_diff,result
1999-06-29,Peru,Japan,True,Copa América,0.6,0.0,1.2,1.7,0.3,0.3,1.5,1.2,-146.0,1500.0,1646.0,0.5,0.0,home_win
1999-06-30,Brazil,Venezuela,True,Copa América,0.6,0.1,1.9,1.1,0.0,0.2,0.2,2.0,551.0,2051.0,1500.0,1.0,4.1,home_win
1999-06-30,Chile,Mexico,True,Copa América,0.4,0.3,1.9,1.3,0.5,0.4,1.9,1.2,-362.0,1500.0,1862.0,0.5,0.0,away_win
1999-07-01,Argentina,Ecuador,True,Copa América,0.6,0.3,1.7,0.7,0.4,0.4,1.3,1.1,179.0,1932.0,1753.0,0.5,1.2,home_win
1999-07-01,Uruguay,Colombia,True,Copa América,0.3,0.2,1.1,1.2,0.4,0.1,0.9,1.2,7.0,1758.0,1751.0,0.4,-0.1,away_win
1999-07-02,Paraguay,Japan,False,Copa América,0.3,0.3,0.8,0.8,0.3,0.3,1.6,1.3,159.0,1805.0,1646.0,0.5,0.0,home_win
1999-07-02,Peru,Bolivia,True,Copa América,0.7,0.0,1.5,1.7,0.3,0.1,0.9,1.6,0.0,1500.0,1500.0,0.5,0.6,home_win
1999-07-03,Brazil,Mexico,True,Copa América,0.6,0.1,2.2,1.1,0.6,0.3,1.7,0.9,189.0,2051.0,1862.0,0.8,2.0,home_win
1999-07-03,Chile,Venezuela,True,Copa América,0.3,0.3,1.5,1.3,0.0,0.2,0.2,2.1,0.0,1500.0,1500.0,0.7,2.9,home_win
1999-07-04,Argentina,Colombia,True,Copa América,0.6,0.3,1.8,0.7,0.5,0.1,1.0,1.0,181.0,1932.0,1751.0,0.4,-0.2,away_win
1999-07-04,Uruguay,Ecuador,True,Copa América,0.3,0.2,1.0,1.0,0.4,0.3,1.3,1.3,5.0,1758.0,1753.0,0.5,0.1,home_win
1999-07-05,Paraguay,Peru,False,Copa América,0.4,0.3,1.1,0.6,0.7,0.0,1.4,1.7,305.0,1805.0,1500.0,0.6,0.9,home_win
1999-07-05,Bolivia,Japan,True,Copa América,0.2,0.1,0.7,1.6,0.3,0.2,1.5,1.6,-146.0,1500.0,1646.0,0.5,0.0,draw
1999-07-06,Brazil,Chile,True,Copa América,0.7,0.1,2.4,1.1,0.3,0.3,1.6,1.2,551.0,2051.0,1500.0,0.6,0.5,home_win
1999-07-06,Mexico,Venezuela,True,Copa América,0.6,0.2,1.8,1.1,0.0,0.1,0.1,2.3,362.0,1862.0,1500.0,0.5,0.0,home_win
1999-07-07,Colombia,Ecuador,True,Copa América,0.6,0.1,1.2,0.8,0.4,0.2,1.4,1.5,-2.0,1751.0,1753.0,0.8,1.1,home_win
1999-07-07,Uruguay,Argentina,True,Copa América,0.4,0.1,1.1,1.0,0.5,0.3,1.6,1.0,-174.0,1758.0,1932.0,0.4,0.0,away_win
1999-07-10,Mexico,Peru,True,Copa América,0.6,0.2,1.7,1.0,0.6,0.0,1.2,1.7,362.0,1862.0,1500.0,0.5,0.0,draw
1999-07-10,Paraguay,Uruguay,False,Copa América,0.5,0.3,1.1,0.4,0.4,0.1,1.1,1.1,47.0,1805.0,1758.0,0.2,-0.6,draw
1999-07-11,Brazil,Argentina,True,Copa América,0.7,0.1,2.4,1.1,0.5,0.3,1.6,0.9,119.0,2051.0,1932.0,0.3,0.2,home_win
1999-07-11,Chile,Colombia,True,Copa América,0.3,0.3,1.6,1.2,0.7,0.1,1.3,0.5,-251.0,1500.0,1751.0,0.5,0.6,home_win
1999-07-13,Uruguay,Chile,True,Copa América,0.3,0.2,1.0,1.2,0.4,0.3,1.8,1.2,258.0,1758.0,1500.0,0.6,0.4,draw
1999-07-14,Mexico,Brazil,True,Copa América,0.5,0.3,1.8,1.3,0.7,0.1,2.4,1.1,-189.0,1862.0,2051.0,0.16666666666666666,-1.8333333333333333,away_win
1999-07-17,Chile,Mexico,True,Copa América,0.3,0.4,1.5,1.3,0.4,0.3,1.7,1.5,-362.0,1500.0,1862.0,0.5,0.0,away_win
1999-07-18,Brazil,Uruguay,True,Copa América,0.7,0.1,2.3,1.1,0.3,0.3,1.1,1.2,293.0,2051.0,1758.0,0.4,0.2,home_win
1999-08-18,Serbia,Croatia,False,UEFA Euro qualification,0.8,0.1,3.0,0.6,0.6,0.1,1.6,1.0,-466.0,1500.0,1966.0,0.5,0.0,draw
1999-08-18,Slovenia,Albania,False,UEFA Euro qualification,0.3,0.2,0.9,1.7,0.1,0.3,0.7,1.4,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-08-21,Croatia,Malta,False,UEFA Euro qualification,0.5,0.2,1.5,1.0,0.0,0.0,0.5,3.2,466.0,1966.0,1500.0,0.5,0.0,home_win
1999-09-01,Republic of Ireland,Serbia,False,UEFA Euro qualification,0.5,0.3,1.7,0.8,0.7,0.2,2.5,0.6,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-09-04,Albania,Latvia,False,UEFA Euro qualification,0.1,0.3,0.7,1.5,0.4,0.2,0.8,0.8,0.0,1500.0,1500.0,0.0,0.0,draw
1999-09-04,Ukraine,France,False,UEFA Euro qualification,0.5,0.4,1.5,0.6,0.6,0.3,1.6,0.7,-576.0,1500.0,2076.0,0.5,0.0,draw
1999-09-04,Sweden,Bulgaria,False,UEFA Euro qualification,0.8,0.1,1.3,0.5,0.1,0.3,0.6,1.8,383.0,1883.0,1500.0,0.42857142857142855,0.2857142857142857,home_win
1999-09-04,Slovenia,Georgia,False,UEFA Euro qualification,0.4,0.2,1.1,1.3,0.3,0.2,0.8,1.2,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-09-04,Slovakia,Romania,False,UEFA Euro qualification,0.3,0.3,1.0,1.0,0.6,0.3,1.9,0.4,0.0,1500.0,1500.0,0.0,-1.0,away_win
1999-09-04,Norway,Greece,False,UEFA Euro qualification,0.6,0.2,1.7,1.1,0.3,0.4,1.1,0.8,329.0,1829.0,1500.0,0.5,0.0,home_win
1999-09-04,Northern Ireland,Türkiye,False,UEFA Euro qualification,0.1,0.3,0.5,1.5,0.7,0.1,2.4,1.2,-163.0,1500.0,1663.0,0.5555555555555556,0.6666666666666666,away_win
1999-09-04,Lithuania,Czechia,False,UEFA Euro qualification,0.4,0.2,1.2,1.2,1.0,0.0,2.3,0.5,-399.0,1500.0,1899.0,0.5,0.0,away_win
1999-09-04,Liechtenstein,Hungary,False,UEFA Euro qualification,0.1,0.0,0.3,5.0,0.2,0.3,1.3,2.0,0.0,1500.0,1500.0,0.5,0.0,draw
1999-09-04,Iceland,Andorra,False,UEFA Euro qualification,0.4,0.3,1.3,1.1,0.0,0.0,0.2857142857142857,2.857142857142857,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-09-04,Russia,Armenia,False,UEFA Euro qualification,0.5,0.1,2.2,1.4,0.2,0.2,0.6,1.6,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-09-04,Faroe Islands,Estonia,False,UEFA Euro qualification,0.0,0.3,0.5,1.9,0.2,0.1,1.2,1.8,0.0,1500.0,1500.0,0.5,0.0,away_win
1999-09-04,England,Luxembourg,False,UEFA Euro qualification,0.4,0.4,1.5,0.8,0.0,0.0,0.3,2.8,445.0,1945.0,1500.0,1.0,5.0,home_win
1999-09-04,Denmark,Switzerland,False,UEFA Euro qualification,0.3,0.3,1.4,1.2,0.4,0.3,1.2,1.1,-170.0,1500.0,1670.0,0.0,-0.3333333333333333,home_win
1999-09-04,Croatia,Republic of Ireland,False,UEFA Euro qualification,0.6,0.2,1.7,1.0,0.6,0.2,1.9,0.9,466.0,1966.0,1500.0,0.5,0.0,home_win
1999-09-04,Finland,Germany,False,UEFA Euro qualification,0.4,0.2,1.4,1.6,0.7,0.1,2.2,0.9,-477.0,1500.0,1977.0,0.0,-3.8333333333333335,away_win
1999-09-04,Bosnia and Herzegovina,Scotland,False,UEFA Euro qualification,0.4,0.2,1.5,1.5,0.3,0.3,1.3,1.5,-151.0,1561.0,1712.0,0.5,0.0,away_win
1999-09-04,Belarus,Wales,False,UEFA Euro qualification,0.0,0.2,0.5,1.8,0.2,0.1,1.2,2.4,0.0,1500.0,1500.0,0.5,0.0,away_win
1999-09-04,Azerbaijan,Portugal,False,UEFA Euro qualification,0.1,0.0,0.6,3.0,0.8,0.1,3.2,0.4,-406.0,1500.0,1906.0,0.5,0.0,draw
1999-09-04,Austria,Spain,False,UEFA Euro qualification,0.4,0.3,2.2,2.0,0.7,0.1,4.1,1.0,-250.0,1728.0,1978.0,0.25,-2.75,away_win
1999-09-05,Serbia,North Macedonia,False,UEFA Euro qualification,0.6,0.2,1.9,0.7,0.4,0.1,1.6,1.6,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-09-05,Cyprus,Israel,False,UEFA Euro qualification,0.5,0.1,1.5,1.6,0.6,0.1,2.1,0.6,0.0,1500.0,1500.0,0.2,-1.6,home_win
1999-09-08,North Macedonia,Serbia,False,UEFA Euro qualification,0.3,0.1,1.4,1.7,0.6,0.2,1.7,0.8,0.0,1500.0,1500.0,0.5,0.0,away_win
1999-09-08,Spain,Cyprus,False,UEFA Euro qualification,0.7,0.1,4.2,1.0,0.6,0.0,1.7,1.7,478.0,1978.0,1500.0,0.8571428571428571,3.142857142857143,home_win
1999-09-08,Slovakia,Liechtenstein,False,UEFA Euro qualification,0.3,0.2,1.0,1.4,0.1,0.1,0.3,4.6,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-09-08,Romania,Portugal,False,UEFA Euro qualification,0.6,0.3,2.2,0.4,0.7,0.2,3.0,0.4,-406.0,1500.0,1906.0,0.5,-0.16666666666666666,draw
1999-09-08,Poland,England,False,UEFA Euro qualification,0.6,0.0,1.9,1.2,0.4,0.4,1.9,0.8,-445.0,1500.0,1945.0,0.0,-1.6,draw
1999-09-08,Switzerland,Belarus,False,UEFA Euro qualification,0.3,0.3,1.2,1.3,0.0,0.2,0.6,1.9,170.0,1670.0,1500.0,0.5,0.0,home_win
1999-09-08,Norway,Slovenia,False,UEFA Euro qualification,0.7,0.1,1.7,1.0,0.5,0.2,1.3,1.1,329.0,1829.0,1500.0,0.5,0.0,home_win
1999-09-08,Moldova,Türkiye,False,UEFA Euro qualification,0.0,0.3,0.6,2.4,0.7,0.1,2.6,1.2,-163.0,1500.0,1663.0,0.5,0.0,draw
1999-09-08,Malta,Republic of Ireland,False,UEFA Euro qualification,0.0,0.0,0.5,3.2,0.5,0.2,1.5,0.8,0.0,1500.0,1500.0,0.0,-3.6,away_win
1999-09-08,Luxembourg,Sweden,False,UEFA Euro qualification,0.0,0.0,0.3,3.1,0.8,0.1,1.1,0.3,-383.0,1500.0,1883.0,0.0,-1.6666666666666667,away_win
1999-09-08,Faroe Islands,Lithuania,False,UEFA Euro qualification,0.0,0.3,0.5,1.9,0.3,0.2,1.0,1.6,0.0,1500.0,1500.0,0.5,0.0,away_win
1999-09-08,Israel,San Marino,False,UEFA Euro qualification,0.5,0.1,2.2,0.9,0.0,0.0,0.1,5.3,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-09-08,Italy,Denmark,False,UEFA Euro qualification,0.7,0.3,1.7,0.3,0.4,0.2,1.5,1.2,0.0,1500.0,1500.0,0.75,0.75,away_win
1999-09-08,Andorra,Russia,False,UEFA Euro qualification,0.0,0.0,0.25,2.875,0.5,0.1,2.0,1.2,0.0,1500.0,1500.0,0.5,0.0,away_win
1999-09-08,Czechia,Bosnia and Herzegovina,False,UEFA Euro qualification,1.0,0.0,2.5,0.5,0.4,0.2,1.6,1.5,338.0,1899.0,1561.0,0.5,0.0,home_win
1999-09-08,Estonia,Scotland,False,UEFA Euro qualification,0.3,0.1,1.4,1.5,0.3,0.3,1.3,1.6,-212.0,1500.0,1712.0,0.0,-1.6,draw
1999-09-08,Armenia,France,False,UEFA Euro qualification,0.1,0.2,0.3,1.8,0.6,0.3,1.6,0.7,-576.0,1500.0,2076.0,0.5,0.0,away_win
1999-09-08,Germany,Northern Ireland,False,UEFA Euro qualification,0.7,0.1,2.2,1.0,0.1,0.3,0.4,1.6,477.0,1977.0,1500.0,0.5,0.625,home_win
1999-09-08,Hungary,Azerbaijan,False,UEFA Euro qualification,0.2,0.3,1.2,1.9,0.1,0.1,0.7,3.0,0.0,1500.0,1500.0,1.0,3.0,home_win
1999-09-08,Georgia,Latvia,False,UEFA Euro qualification,0.3,0.1,0.9,1.4,0.3,0.3,1.0,1.1,0.0,1500.0,1500.0,0.5,0.0,draw
1999-09-08,Iceland,Ukraine,False,UEFA Euro qualification,0.5,0.3,1.4,0.7,0.4,0.5,1.3,0.6,0.0,1500.0,1500.0,0.5,0.0,away_win
1999-10-05,Scotland,Bosnia and Herzegovina,False,UEFA Euro qualification,0.3,0.4,1.2,1.4,0.3,0.2,1.3,1.8,151.0,1712.0,1561.0,0.5,0.0,home_win
1999-10-06,Greece,Albania,False,UEFA Euro qualification,0.3,0.4,1.1,0.8,0.1,0.4,1.0,1.5,0.0,1500.0,1500.0,0.3333333333333333,0.6666666666666666,home_win
1999-10-09,Bulgaria,Luxembourg,False,UEFA Euro qualification,0.1,0.3,0.4,1.5,0.0,0.0,0.3,2.9,0.0,1500.0,1500.0,1.0,2.4444444444444446,home_win
1999-10-09,Austria,Cyprus,False,UEFA Euro qualification,0.3,0.3,1.9,2.3,0.6,0.0,1.6,2.1,228.0,1728.0,1500.0,1.0,3.0,home_win
1999-10-09,Wales,Switzerland,False,UEFA Euro qualification,0.3,0.0,1.4,2.5,0.4,0.2,1.3,1.2,-170.0,1500.0,1670.0,0.5,0.0,away_win
1999-10-09,Slovenia,Greece,False,UEFA Euro qualification,0.5,0.2,1.3,1.4,0.3,0.4,1.0,0.8,0.0,1500.0,1500.0,0.0,-1.6666666666666667,away_win
1999-10-09,Scotland,Lithuania,False,UEFA Euro qualification,0.4,0.3,1.2,1.3,0.4,0.2,1.0,1.4,212.0,1712.0,1500.0,0.5,0.0,home_win
1999-10-09,Portugal,Hungary,False,UEFA Euro qualification,0.7,0.2,3.0,0.4,0.3,0.3,1.4,1.2,406.0,1906.0,1500.0,0.5,0.0,home_win
1999-10-09,North Macedonia,Republic of Ireland,False,UEFA Euro qualification,0.2,0.1,1.5,2.1,0.5,0.2,1.6,0.9,0.0,1500.0,1500.0,0.3333333333333333,-1.0,draw
1999-10-09,Liechtenstein,Romania,False,UEFA Euro qualification,0.1,0.1,0.2,4.0,0.6,0.3,2.2,0.4,0.0,1500.0,1500.0,0.0,-7.333333333333333,away_win
1999-10-09,Latvia,Norway,False,UEFA Euro qualification,0.3,0.4,1.2,1.2,0.7,0.1,1.9,0.9,-329.0,1500.0,1829.0,0.5,0.0,away_win
1999-10-09,Sweden,Poland,False,UEFA Euro qualification,0.8,0.1,1.0,0.2,0.6,0.1,1.9,1.0,383.0,1883.0,1500.0,0.75,0.75,home_win
1999-10-09,France,Iceland,False,UEFA Euro qualification,0.6,0.3,1.7,0.8,0.5,0.3,1.4,0.4,576.0,2076.0,1500.0,0.6666666666666666,2.2222222222222223,home_win
1999-10-09,Germany,Türkiye,False,UEFA Euro qualification,0.8,0.0,2.4,0.8,0.7,0.2,2.6,1.0,314.0,1977.0,1663.0,0.6666666666666666,2.111111111111111,draw
1999-10-09,Albania,Georgia,False,UEFA Euro qualification,0.0,0.4,0.9,1.7,0.2,0.2,1.0,1.6,0.0,1500.0,1500.0,0.0,-1.3333333333333333,home_win
1999-10-09,Andorra,Armenia,False,UEFA Euro qualification,0.0,0.0,0.3333333333333333,2.7777777777777777,0.1,0.2,0.5,1.7,0.0,1500.0,1500.0,0.5,0.0,away_win
1999-10-09,Azerbaijan,Slovakia,False,UEFA Euro qualification,0.1,0.1,0.6,3.0,0.4,0.2,1.1,1.2,0.0,1500.0,1500.0,0.0,-2.3333333333333335,away_win
1999-10-09,Russia,Ukraine,False,UEFA Euro qualification,0.6,0.0,2.1,1.2,0.5,0.5,1.4,0.4,0.0,1500.0,1500.0,0.5,0.0,draw
1999-10-09,Croatia,Serbia,False,UEFA Euro qualification,0.6,0.2,1.7,1.0,0.6,0.2,2.0,1.0,466.0,1966.0,1500.0,0.5,0.0,draw
1999-10-09,Czechia,Faroe Islands,False,UEFA Euro qualification,1.0,0.0,2.7,0.5,0.0,0.3,0.5,1.8,399.0,1899.0,1500.0,1.0,1.6666666666666667,home_win
1999-10-09,Estonia,Bosnia and Herzegovina,False,UEFA Euro qualification,0.3,0.2,1.4,1.4,0.3,0.2,1.1,1.6,-61.0,1500.0,1561.0,0.5,0.0,away_win
1999-10-09,Belarus,Italy,False,UEFA Euro qualification,0.0,0.2,0.5,1.9,0.6,0.3,1.6,0.6,0.0,1500.0,1500.0,0.5,0.0,draw
1999-10-09,Finland,Northern Ireland,False,UEFA Euro qualification,0.3,0.2,1.2,1.8,0.1,0.2,0.4,2.0,0.0,1500.0,1500.0,0.3333333333333333,-0.3333333333333333,home_win
1999-10-10,Spain,Israel,False,UEFA Euro qualification,0.7,0.1,4.7,0.9,0.5,0.1,2.7,0.9,478.0,1978.0,1500.0,0.5,0.0,home_win
1999-11-13,Scotland,England,False,UEFA Euro qualification,0.5,0.3,1.5,1.0,0.4,0.5,1.8,0.6,-233.0,1712.0,1945.0,0.5,0.0,away_win
1999-11-13,Slovenia,Ukraine,False,UEFA Euro qualification,0.5,0.2,1.2,1.4,0.5,0.5,1.4,0.4,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-11-13,Republic of Ireland,Türkiye,False,UEFA Euro qualification,0.5,0.2,1.6,0.9,0.6,0.3,2.0,0.6,-163.0,1500.0,1663.0,0.6666666666666666,1.8333333333333333,draw
1999-11-13,Israel,Denmark,False,UEFA Euro qualification,0.4,0.1,2.5,1.2,0.5,0.2,1.7,1.2,0.0,1500.0,1500.0,0.5,0.0,away_win
1999-11-17,Ukraine,Slovenia,False,UEFA Euro qualification,0.4,0.5,1.2,0.4,0.6,0.1,1.2,1.3,0.0,1500.0,1500.0,0.0,-0.6666666666666666,draw
1999-11-17,Türkiye,Republic of Ireland,False,UEFA Euro qualification,0.5,0.4,1.6,0.7,0.5,0.2,1.6,0.9,163.0,1663.0,1500.0,0.14285714285714285,-1.5714285714285714,draw
1999-11-17,Denmark,Israel,False,UEFA Euro qualification,0.5,0.2,1.8,1.1,0.4,0.1,2.5,1.5,0.0,1500.0,1500.0,0.5,0.0,home_win
1999-11-17,England,Scotland,False,UEFA Euro qualification,0.4,0.5,1.8,0.6,0.5,0.2,1.5,1.2,233.0,1945.0,1712.0,1.0,1.6666666666666667,away_win
2000-01-22,Ghana,Cameroon,False,African Cup of Nations,0.3,0.3,1.2,1.1,0.4,0.4,1.2,1.1,90.0,1590.0,1500.0,0.5,0.0,draw
2000-01-23,Egypt,Zambia,True,African Cup of Nations,0.6,0.2,1.8,0.4,0.4,0.3,1.4,1.2,129.0,1629.0,1500.0,0.5,0.8333333333333334,home_win
2000-01-23,South Africa,Gabon,True,African Cup of Nations,0.4,0.4,1.3,1.2,0.3,0.2,0.8,1.4,148.0,1648.0,1500.0,0.5,0.0,home_win
2000-01-23,Nigeria,Tunisia,False,African Cup of Nations,0.6,0.1,1.6,1.3,0.4,0.3,1.3,0.9,-144.0,1500.0,1644.0,0.3333333333333333,-0.3333333333333333,home_win
2000-01-24,DR Congo,Algeria,True,African Cup of Nations,0.3,0.2,1.3,1.6,0.3,0.2,1.0,1.2,33.0,1520.0,1487.0,0.5,0.0,draw
2000-01-24,Ivory Coast,Togo,True,African Cup of Nations,0.4,0.3,1.6,1.5,0.2,0.2,1.1,2.1,63.0,1563.0,1500.0,0.5,0.0,draw
2000-01-25,Burkina Faso,Senegal,True,African Cup of Nations,0.2,0.2,1.5,2.2,0.2,0.2,0.6,1.4,-23.0,1500.0,1523.0,0.5,0.0,away_win
2000-01-25,Morocco,Congo,True,African Cup of Nations,0.6,0.2,1.5,0.8,0.4,0.2,0.8,0.9,258.0,1758.0,1500.0,0.5,0.0,home_win
2000-01-27,South Africa,DR Congo,True,African Cup of Nations,0.4,0.4,1.5,1.3,0.3,0.2,1.1,1.4,128.0,1648.0,1520.0,1.0,1.0,home_win
2000-01-27,Ghana,Togo,False,African Cup of Nations,0.2,0.4,1.1,1.1,0.2,0.2,1.1,2.1,90.0,1590.0,1500.0,0.5,0.0,home_win
2000-01-28,Nigeria,Congo,False,African Cup of Nations,0.6,0.1,1.8,1.5,0.4,0.2,0.8,0.9,0.0,1500.0,1500.0,0.75,1.0,draw
2000-01-28,Cameroon,Ivory Coast,True,African Cup of Nations,0.3,0.5,1.1,1.2,0.3,0.4,1.4,1.5,-63.0,1500.0,1563.0,0.75,1.0,home_win
2000-01-28,Egypt,Senegal,True,African Cup of Nations,0.7,0.2,2.0,0.3,0.2,0.2,0.8,1.5,106.0,1629.0,1523.0,0.5,0.0,home_win
2000-01-29,Algeria,Gabon,True,African Cup of Nations,0.3,0.2,0.9,1.1,0.3,0.2,0.8,1.5,-13.0,1487.0,1500.0,0.5,0.0,home_win
2000-01-29,Tunisia,Morocco,True,African Cup of Nations,0.3,0.3,1.3,1.3,0.6,0.2,1.5,0.8,-114.0,1644.0,1758.0,0.1,0.1,draw
2000-01-29,Zambia,Burkina Faso,True,African Cup of Nations,0.3,0.3,1.1,1.4,0.2,0.2,1.3,2.1,0.0,1500.0,1500.0,0.5,0.0,draw
2000-01-31,Cameroon,Togo,True,African Cup of Nations,0.4,0.4,1.3,1.1,0.2,0.2,0.9,1.9,0.0,1500.0,1500.0,1.0,2.25,away_win
2000-01-31,Ghana,Ivory Coast,False,African Cup of Nations,0.3,0.3,1.2,1.0,0.3,0.4,1.4,1.6,27.0,1590.0,1563.0,0.625,1.0,away_win
2000-02-01,Egypt,Burkina Faso,True,African Cup of Nations,0.7,0.2,1.8,0.1,0.2,0.3,1.3,2.0,129.0,1629.0,1500.0,0.5,0.0,home_win
2000-02-01,Zambia,Senegal,True,African Cup of Nations,0.3,0.4,1.2,1.4,0.2,0.2,0.8,1.5,-23.0,1500.0,1523.0,0.6,1.2,draw
2000-02-02,DR Congo,Gabon,True,African Cup of Nations,0.3,0.2,1.0,1.3,0.2,0.2,0.7,1.8,20.0,1520.0,1500.0,0.5,0.0,draw
2000-02-02,South Africa,Algeria,True,African Cup of Nations,0.5,0.3,1.6,1.3,0.4,0.1,1.2,1.2,161.0,1648.0,1487.0,0.5,0.0,draw
2000-02-03,Nigeria,Morocco,False,African Cup of Nations,0.6,0.1,1.7,1.4,0.5,0.3,1.4,0.8,-258.0,1500.0,1758.0,0.4,-0.2,home_win
2000-02-03,Tunisia,Congo,True,African Cup of Nations,0.3,0.3,1.3,1.3,0.4,0.3,0.8,0.7,144.0,1644.0,1500.0,0.5,0.0,home_win
2000-02-06,Ghana,South Africa,False,African Cup of Nations,0.3,0.2,1.0,1.0,0.5,0.3,1.6,1.3,-58.0,1590.0,1648.0,0.5,0.0,away_win
2000-02-06,Cameroon,Algeria,True,African Cup of Nations,0.3,0.4,1.1,1.1,0.3,0.2,1.1,1.3,13.0,1500.0,1487.0,0.6666666666666666,0.6666666666666666,home_win
2000-02-07,Egypt,Tunisia,True,African Cup of Nations,0.8,0.1,2.2,0.3,0.3,0.3,1.0,1.3,-15.0,1629.0,1644.0,0.3333333333333333,-0.6666666666666666,away_win
2000-02-07,Nigeria,Senegal,False,African Cup of Nations,0.6,0.1,1.7,1.3,0.2,0.3,0.9,1.4,-23.0,1500.0,1523.0,0.5,0.0,home_win
2000-02-10,Cameroon,Tunisia,True,African Cup of Nations,0.3,0.4,1.2,1.2,0.4,0.3,1.1,1.1,-144.0,1500.0,1644.0,0.6666666666666666,1.0,home_win
2000-02-10,Nigeria,South Africa,False,African Cup of Nations,0.6,0.1,1.7,1.3,0.5,0.3,1.3,1.2,-148.0,1500.0,1648.0,0.5,0.0,home_win
2000-02-12,Colombia,Jamaica,True,Gold Cup,0.6,0.1,1.4,0.8,0.3,0.3,1.0,1.5,300.0,1800.0,1500.0,0.5,0.0,home_win
2000-02-12,South Africa,Tunisia,True,African Cup of Nations,0.4,0.3,1.1,1.3,0.3,0.3,0.9,1.3,4.0,1648.0,1644.0,0.5,0.0,draw
2000-02-12,USA,Haiti,False,Gold Cup,0.5,0.1,1.4,0.9,0.3,0.1,1.3,2.5,394.0,1804.0,1410.0,0.5,0.25,home_win
2000-02-13,Costa Rica,Canada,True,Gold Cup,0.2,0.3,1.6,2.0,0.1,0.3,0.5,2.0,-67.0,1500.0,1567.0,0.3333333333333333,0.3333333333333333,draw
2000-02-13,Mexico,Trinidad and Tobago,True,Gold Cup,0.4,0.3,1.8,1.6,0.3,0.1,2.0,1.5,404.0,1904.0,1500.0,0.5,0.0,home_win
2000-02-13,Nigeria,Cameroon,False,African Cup of Nations,0.6,0.1,1.6,1.3,0.4,0.3,1.3,1.0,0.0,1500.0,1500.0,0.375,0.0,draw
2000-02-14,Haiti,Peru,True,Gold Cup,0.3,0.1,1.3,2.7,0.6,0.1,1.5,1.3,-90.0,1410.0,1500.0,0.5,0.0,draw
2000-02-14,Jamaica,Honduras,True,Gold Cup,0.3,0.2,0.8,1.4,0.3,0.1,2.0,2.4,0.0,1500.0,1500.0,0.3333333333333333,-0.6666666666666666,away_win
2000-02-15,Canada,South Korea,True,Gold Cup,0.1,0.4,0.7,1.8,0.5,0.2,1.8,1.6,-157.0,1567.0,1724.0,0.5,0.0,draw
2000-02-15,Trinidad and Tobago,Guatemala,True,Gold Cup,0.2,0.1,1.6,1.8,0.3,0.4,1.1,1.4,0.0,1500.0,1500.0,0.0,-1.2,home_win
2000-02-16,USA,Peru,False,Gold Cup,0.6,0.0,1.7,0.9,0.6,0.2,1.6,1.3,304.0,1804.0,1500.0,0.5,0.0,home_win
2000-02-16,Honduras,Colombia,True,Gold Cup,0.4,0.1,2.1,2.1,0.6,0.1,1.2,0.8,-300.0,1500.0,1800.0,0.5,0.0,home_win
2000-02-17,South Korea,Costa Rica,True,Gold Cup,0.4,0.3,1.6,1.5,0.2,0.4,1.8,1.7,224.0,1724.0,1500.0,0.5,0.0,draw
2000-02-17,Mexico,Guatemala,True,Gold Cup,0.4,0.3,1.9,1.5,0.2,0.4,1.1,1.7,404.0,1904.0,1500.0,0.5,0.0,draw
2000-02-19,Honduras,Peru,True,Gold Cup,0.5,0.1,2.3,1.6,0.5,0.2,1.4,1.3,0.0,1500.0,1500.0,0.5,0.0,away_win
2000-02-19,USA,Colombia,False,Gold Cup,0.6,0.0,1.5,0.9,0.5,0.1,1.1,1.0,4.0,1804.0,1800.0,0.5,0.0,draw
2000-02-20,Costa Rica,Trinidad and Tobago,True,Gold Cup,0.2,0.5,1.9,1.5,0.2,0.1,1.2,2.0,0.0,1500.0,1500.0,0.8,1.2,away_win
2000-02-20,Mexico,Canada,True,Gold Cup,0.4,0.3,1.8,1.4,0.1,0.5,0.7,1.5,337.0,1904.0,1567.0,0.875,3.0,away_win
2000-02-23,Colombia,Peru,True,Gold Cup,0.5,0.1,1.2,1.1,0.5,0.2,1.6,1.6,300.0,1800.0,1500.0,0.3,0.4,home_win
2000-02-24,Trinidad and Tobago,Canada,True,Gold Cup,0.3,0.1,1.4,2.0,0.2,0.4,0.9,1.6,-67.0,1500.0,1567.0,0.5,0.0,away_win
2000-02-27,Canada,Colombia,True,Gold Cup,0.3,0.3,1.0,1.6,0.6,0.1,1.4,1.1,-233.0,1567.0,1800.0,0.5,0.0,home_win
2000-03-04,Honduras,Nicaragua,False,FIFA World Cup qualification,0.5,0.1,2.6,1.8,0.0,0.0,0.5,3.25,0.0,1500.0,1500.0,0.5,0.0,home_win
